ax,ay,az,gx,gy,gz,label
-17.0,-14.0,121.0,586.0,360.0,-5795.0,circulo
-20.0,-8.0,116.0,73.0,-268.0,-7120.0,circulo
-19.0,0.0,127.0,-635.0,-1209.0,-7896.0,circulo
-19.0,12.0,129.0,-195.0,-2448.0,-7334.0,circulo
-16.0,11.0,123.0,-293.0,-3664.0,-6485.0,circulo
-16.0,13.0,120.0,-1941.0,-4207.0,-5801.0,circulo
-13.0,25.0,127.0,-561.0,-5282.0,-4146.0,circulo
-9.0,14.0,109.0,-769.0,-5429.0,-2699.0,circulo
-5.0,15.0,120.0,-1123.0,-5899.0,-2235.0,circulo
-3.0,23.0,109.0,-1239.0,-6082.0,-677.0,circulo
2.0,16.0,100.0,-970.0,-5862.0,659.0,circulo
8.0,12.0,107.0,-1520.0,-5270.0,1319.0,circulo
11.0,15.0,105.0,-1190.0,-5374.0,2119.0,circulo
15.0,8.0,102.0,-983.0,-5282.0,3377.0,circulo
16.0,8.0,88.0,-781.0,-4806.0,4140.0,circulo
19.0,3.0,86.0,287.0,-3523.0,4995.0,circulo
21.0,0.0,80.0,-201.0,-2784.0,5697.0,circulo
21.0,-4.0,86.0,323.0,-1398.0,6174.0,circulo
24.0,-17.0,88.0,-903.0,-818.0,6259.0,circulo
25.0,-17.0,94.0,-390.0,-97.0,5770.0,circulo
22.0,-20.0,90.0,-97.0,683.0,5679.0,circulo
22.0,-23.0,88.0,158.0,1319.0,5343.0,circulo
21.0,-21.0,90.0,91.0,2351.0,4989.0,circulo
16.0,-21.0,86.0,-54.0,3108.0,4629.0,circulo
13.0,-26.0,85.0,671.0,4629.0,4091.0,circulo
5.0,-23.0,91.0,-274.0,5862.0,3535.0,circulo
3.0,-34.0,118.0,464.0,6076.0,2870.0,circulo
1.0,-34.0,110.0,1673.0,5068.0,1300.0,circulo
-4.0,-34.0,112.0,341.0,5447.0,317.0,circulo
-5.0,-25.0,119.0,1844.0,3951.0,-879.0,circulo
-12.0,-21.0,102.0,1844.0,4488.0,-1447.0,circulo
-14.0,-8.0,97.0,738.0,4775.0,-1600.0,circulo
-20.0,-21.0,110.0,1844.0,5325.0,-1819.0,circulo
-26.0,-20.0,119.0,201.0,4616.0,-3175.0,circulo
-29.0,-14.0,129.0,1465.0,3383.0,-3499.0,circulo
-29.0,-21.0,121.0,299.0,1642.0,-4366.0,circulo
-28.0,-11.0,120.0,360.0,641.0,-4861.0,circulo
-28.0,-26.0,111.0,-769.0,-201.0,-5465.0,circulo
-28.0,-9.0,126.0,-12.0,-1025.0,-6375.0,circulo
-29.0,-5.0,112.0,-470.0,-2320.0,-6015.0,circulo

-16.0,9.0,128.0,1050.0,2552.0,7438.0,circulo
-18.0,-5.0,118.0,122.0,1538.0,8409.0,circulo
-19.0,-14.0,129.0,-787.0,964.0,8189.0,circulo
-18.0,-8.0,135.0,-1593.0,-732.0,7658.0,circulo
-20.0,-3.0,140.0,-415.0,-1893.0,7053.0,circulo
-19.0,0.0,145.0,-2149.0,-4671.0,7059.0,circulo
-18.0,-5.0,130.0,-2015.0,-6503.0,6900.0,circulo
-13.0,-13.0,115.0,-1441.0,-7529.0,6436.0,circulo
-7.0,-20.0,107.0,-1728.0,-7719.0,5392.0,circulo
1.0,-30.0,105.0,-2516.0,-7395.0,3731.0,circulo
7.0,-36.0,106.0,-2906.0,-7480.0,1685.0,circulo
12.0,-36.0,88.0,-3157.0,-7047.0,-280.0,circulo
20.0,-39.0,90.0,-2772.0,-5807.0,-2509.0,circulo
23.0,-24.0,93.0,-3780.0,-5184.0,-3877.0,circulo
29.0,-23.0,98.0,-2222.0,-4861.0,-4635.0,circulo
31.0,-38.0,84.0,-4201.0,-4867.0,-5978.0,circulo
34.0,-14.0,83.0,-2992.0,-3218.0,-6974.0,circulo
38.0,-5.0,81.0,-3285.0,-2229.0,-6094.0,circulo
42.0,-9.0,76.0,-2625.0,-1135.0,-5752.0,circulo
44.0,-10.0,73.0,-2796.0,256.0,-5062.0,circulo
47.0,-16.0,81.0,-1203.0,1654.0,-5190.0,circulo
43.0,-14.0,76.0,-2540.0,2357.0,-4983.0,circulo
44.0,-4.0,93.0,-897.0,3163.0,-5355.0,circulo
35.0,-20.0,68.0,-2809.0,3309.0,-5135.0,circulo
31.0,-6.0,78.0,-1587.0,5642.0,-5966.0,circulo
31.0,3.0,102.0,-3083.0,6369.0,-5312.0,circulo
28.0,14.0,115.0,-1441.0,5300.0,-3890.0,circulo
20.0,16.0,87.0,-1801.0,5954.0,-2442.0,circulo
18.0,14.0,103.0,-738.0,6717.0,-928.0,circulo
13.0,6.0,103.0,152.0,7083.0,390.0,circulo
9.0,4.0,111.0,250.0,6784.0,861.0,circulo
4.0,7.0,120.0,726.0,6442.0,1349.0,circulo
1.0,12.0,134.0,543.0,5239.0,2442.0,circulo
-7.0,14.0,129.0,-79.0,3767.0,3822.0,circulo
-4.0,0.0,142.0,-232.0,2412.0,4775.0,circulo
-9.0,13.0,116.0,-1593.0,-42.0,5471.0,circulo
-14.0,5.0,105.0,293.0,1172.0,6516.0,circulo
-15.0,-4.0,119.0,-922.0,470.0,7035.0,circulo
-16.0,-14.0,124.0,-879.0,-219.0,6821.0,circulo
-16.0,-16.0,124.0,-977.0,-1465.0,5813.0,circulo

18.0,-44.0,101.0,-793.0,-4745.0,-3951.0,circulo
18.0,-36.0,83.0,-1587.0,-4054.0,-5190.0,circulo
23.0,-26.0,81.0,-1233.0,-2735.0,-5801.0,circulo
25.0,-22.0,72.0,-2088.0,-1196.0,-5984.0,circulo
27.0,-13.0,84.0,-732.0,323.0,-5661.0,circulo
28.0,-9.0,73.0,-1697.0,1569.0,-4934.0,circulo
30.0,-8.0,76.0,-1483.0,3334.0,-4238.0,circulo
28.0,-13.0,89.0,-1545.0,4256.0,-4067.0,circulo
20.0,0.0,79.0,-1722.0,4977.0,-3450.0,circulo
17.0,-6.0,93.0,-421.0,6192.0,-2613.0,circulo
11.0,4.0,96.0,-2974.0,6265.0,-1172.0,circulo
8.0,0.0,120.0,-134.0,6998.0,360.0,circulo
6.0,-4.0,118.0,-995.0,4934.0,879.0,circulo
0.0,-4.0,104.0,-262.0,5477.0,1429.0,circulo
0.0,-3.0,119.0,-653.0,5013.0,2253.0,circulo
