ax,ay,az,gx,gy,gz,label
7.0,59.0,88.0,-396.0,-109.0,42.0,reposo
8.0,59.0,88.0,-427.0,-122.0,36.0,reposo
7.0,59.0,89.0,-421.0,-128.0,42.0,reposo
7.0,60.0,87.0,-421.0,-103.0,48.0,reposo
7.0,59.0,87.0,-439.0,-128.0,48.0,reposo
7.0,59.0,87.0,-427.0,-122.0,36.0,reposo
7.0,59.0,88.0,-433.0,-128.0,54.0,reposo
7.0,59.0,87.0,-427.0,-152.0,42.0,reposo
7.0,58.0,87.0,-439.0,-116.0,61.0,reposo
7.0,59.0,87.0,-433.0,-97.0,54.0,reposo
7.0,59.0,88.0,-439.0,-122.0,42.0,reposo
7.0,59.0,88.0,-427.0,-116.0,54.0,reposo
7.0,59.0,87.0,-421.0,-116.0,54.0,reposo
7.0,59.0,87.0,-433.0,-116.0,42.0,reposo
7.0,59.0,87.0,-427.0,-122.0,42.0,reposo
6.0,60.0,87.0,-421.0,-122.0,48.0,reposo
7.0,59.0,87.0,-415.0,-109.0,61.0,reposo

7.0,59.0,87.0,-415.0,-128.0,42.0,reposo
7.0,58.0,87.0,-445.0,-122.0,67.0,reposo
7.0,59.0,88.0,-415.0,-128.0,30.0,reposo
7.0,59.0,87.0,-415.0,-116.0,30.0,reposo
7.0,58.0,86.0,-458.0,-122.0,36.0,reposo
7.0,59.0,88.0,-421.0,-122.0,42.0,reposo
7.0,60.0,87.0,-439.0,-128.0,48.0,reposo
7.0,60.0,87.0,-433.0,-128.0,36.0,reposo
7.0,59.0,87.0,-415.0,-116.0,54.0,reposo
7.0,60.0,87.0,-433.0,-109.0,36.0,reposo
7.0,59.0,87.0,-427.0,-116.0,42.0,reposo
7.0,59.0,88.0,-439.0,-109.0,42.0,reposo
7.0,60.0,88.0,-421.0,-109.0,48.0,reposo
7.0,59.0,88.0,-409.0,-103.0,54.0,reposo
7.0,59.0,87.0,-421.0,-109.0,54.0,reposo
7.0,59.0,87.0,-433.0,-128.0,42.0,reposo
7.0,59.0,87.0,-415.0,-103.0,36.0,reposo
7.0,60.0,87.0,-421.0,-122.0,48.0,reposo
7.0,59.0,87.0,-433.0,-109.0,24.0,reposo
6.0,59.0,88.0,-415.0,-128.0,48.0,reposo
7.0,59.0,88.0,-439.0,-128.0,48.0,reposo
7.0,59.0,87.0,-445.0,-140.0,42.0,reposo
7.0,59.0,88.0,-433.0,-116.0,54.0,reposo
7.0,58.0,86.0,-372.0,-116.0,18.0,reposo
7.0,59.0,87.0,-372.0,-128.0,36.0,reposo
7.0,59.0,87.0,-433.0,-122.0,42.0,reposo
7.0,59.0,88.0,-439.0,-140.0,30.0,reposo
7.0,60.0,88.0,-427.0,-128.0,24.0,reposo
7.0,59.0,87.0,-421.0,-122.0,36.0,reposo
7.0,59.0,88.0,-433.0,-134.0,36.0,reposo
7.0,59.0,86.0,-445.0,-128.0,42.0,reposo
7.0,59.0,87.0,-415.0,-128.0,30.0,reposo
7.0,59.0,88.0,-427.0,-134.0,36.0,reposo
7.0,59.0,87.0,-427.0,-122.0,30.0,reposo
7.0,59.0,88.0,-409.0,-116.0,54.0,reposo
7.0,59.0,87.0,-433.0,-122.0,67.0,reposo
7.0,59.0,87.0,-439.0,-116.0,42.0,reposo
7.0,59.0,87.0,-433.0,-128.0,54.0,reposo
7.0,59.0,88.0,-421.0,-116.0,67.0,reposo
7.0,60.0,87.0,-439.0,-128.0,48.0,reposo

7.0,59.0,86.0,-421.0,-134.0,48.0,reposo
9.0,60.0,87.0,-421.0,-128.0,24.0,reposo
7.0,60.0,88.0,-427.0,-128.0,42.0,reposo
7.0,59.0,87.0,-415.0,-116.0,42.0,reposo
8.0,59.0,87.0,-433.0,-109.0,42.0,reposo
7.0,60.0,86.0,-433.0,-122.0,54.0,reposo
7.0,60.0,87.0,-421.0,-128.0,42.0,reposo
7.0,59.0,87.0,-433.0,-116.0,30.0,reposo
7.0,60.0,87.0,-421.0,-116.0,42.0,reposo
7.0,59.0,88.0,-427.0,-152.0,36.0,reposo
7.0,59.0,87.0,-458.0,-122.0,18.0,reposo
7.0,60.0,87.0,-415.0,-122.0,36.0,reposo
8.0,59.0,87.0,-427.0,-128.0,42.0,reposo
8.0,60.0,88.0,-445.0,-128.0,36.0,reposo
7.0,59.0,88.0,-409.0,-122.0,48.0,reposo
7.0,60.0,88.0,-451.0,-128.0,36.0,reposo
7.0,60.0,87.0,-421.0,-128.0,36.0,reposo
7.0,59.0,87.0,-427.0,-116.0,30.0,reposo
7.0,60.0,87.0,-439.0,-116.0,67.0,reposo
7.0,59.0,88.0,-433.0,-91.0,42.0,reposo
7.0,59.0,87.0,-439.0,-128.0,36.0,reposo
7.0,59.0,87.0,-421.0,-146.0,42.0,reposo
7.0,60.0,87.0,-439.0,-109.0,36.0,reposo
7.0,59.0,87.0,-415.0,-116.0,42.0,reposo
7.0,60.0,88.0,-427.0,-122.0,24.0,reposo
8.0,59.0,87.0,-415.0,-103.0,61.0,reposo
8.0,59.0,87.0,-415.0,-116.0,54.0,reposo
8.0,59.0,87.0,-427.0,-134.0,36.0,reposo
7.0,60.0,87.0,-421.0,-134.0,48.0,reposo
7.0,59.0,88.0,-427.0,-122.0,48.0,reposo
6.0,59.0,87.0,-421.0,-116.0,24.0,reposo
7.0,59.0,88.0,-427.0,-134.0,42.0,reposo
7.0,59.0,87.0,-439.0,-109.0,54.0,reposo
6.0,59.0,88.0,-439.0,-109.0,24.0,reposo
7.0,60.0,86.0,-421.0,-116.0,54.0,reposo
7.0,58.0,87.0,-439.0,-134.0,42.0,reposo
7.0,59.0,88.0,-409.0,-128.0,24.0,reposo
7.0,59.0,87.0,-409.0,-109.0,36.0,reposo
7.0,59.0,87.0,-421.0,-122.0,42.0,reposo
7.0,59.0,87.0,-421.0,-116.0,42.0,reposo

4.0,54.0,86.0,-653.0,-79.0,152.0,reposo
5.0,56.0,90.0,-1123.0,-36.0,-225.0,reposo
5.0,59.0,88.0,-317.0,-225.0,-250.0,reposo
5.0,59.0,87.0,-616.0,-30.0,-61.0,reposo
4.0,57.0,87.0,-891.0,61.0,-61.0,reposo
4.0,57.0,93.0,-989.0,12.0,-79.0,reposo
4.0,56.0,90.0,-567.0,-280.0,6.0,reposo
4.0,56.0,88.0,-708.0,-140.0,36.0,reposo
5.0,58.0,90.0,-861.0,-170.0,97.0,reposo
5.0,55.0,87.0,-555.0,-158.0,250.0,reposo
4.0,55.0,91.0,-537.0,42.0,213.0,reposo
6.0,54.0,93.0,-549.0,-433.0,-24.0,reposo
4.0,58.0,88.0,-494.0,-170.0,42.0,reposo
7.0,56.0,92.0,-232.0,-500.0,91.0,reposo
7.0,58.0,83.0,-207.0,-207.0,183.0,reposo
5.0,55.0,87.0,-280.0,250.0,103.0,reposo
6.0,56.0,95.0,-451.0,54.0,-164.0,reposo
5.0,59.0,89.0,-592.0,-128.0,-195.0,reposo
5.0,60.0,88.0,-421.0,-48.0,170.0,reposo
4.0,57.0,87.0,-610.0,116.0,396.0,reposo
4.0,53.0,90.0,-433.0,219.0,287.0,reposo
4.0,54.0,94.0,-567.0,-54.0,-24.0,reposo
5.0,56.0,93.0,-574.0,-323.0,-170.0,reposo
5.0,58.0,89.0,-439.0,-323.0,-18.0,reposo
5.0,56.0,89.0,-470.0,-244.0,128.0,reposo
5.0,55.0,88.0,-421.0,-146.0,85.0,reposo
7.0,54.0,91.0,-378.0,-24.0,48.0,reposo
4.0,55.0,88.0,-458.0,18.0,-91.0,reposo
5.0,56.0,91.0,-109.0,-67.0,67.0,reposo
4.0,56.0,90.0,-775.0,24.0,-24.0,reposo
5.0,56.0,91.0,-445.0,-140.0,-79.0,reposo
4.0,55.0,89.0,-763.0,-36.0,-164.0,reposo
4.0,54.0,92.0,-732.0,-54.0,-293.0,reposo
5.0,57.0,91.0,-549.0,-170.0,-189.0,reposo
5.0,58.0,89.0,-494.0,-122.0,140.0,reposo
5.0,54.0,90.0,-500.0,6.0,354.0,reposo
3.0,52.0,91.0,-439.0,-18.0,262.0,reposo
4.0,53.0,92.0,-458.0,-42.0,6.0,reposo
4.0,53.0,91.0,-439.0,-152.0,-201.0,reposo
4.0,57.0,90.0,-629.0,-109.0,-140.0,reposo

5.0,58.0,85.0,-629.0,-488.0,-354.0,reposo
4.0,62.0,85.0,-732.0,-341.0,-109.0,reposo
4.0,62.0,85.0,-262.0,-109.0,85.0,reposo
5.0,59.0,88.0,-555.0,-18.0,311.0,reposo
5.0,59.0,89.0,-604.0,-158.0,250.0,reposo
4.0,58.0,88.0,-470.0,-42.0,213.0,reposo
5.0,65.0,89.0,-140.0,18.0,531.0,reposo
5.0,57.0,87.0,-287.0,116.0,598.0,reposo
6.0,59.0,89.0,-256.0,61.0,683.0,reposo
5.0,58.0,88.0,73.0,109.0,323.0,reposo
5.0,58.0,89.0,-427.0,-30.0,439.0,reposo
6.0,57.0,87.0,-268.0,-91.0,317.0,reposo
6.0,59.0,87.0,-763.0,-177.0,213.0,reposo
5.0,55.0,86.0,-293.0,24.0,-91.0,reposo
7.0,61.0,89.0,-665.0,-287.0,-54.0,reposo
5.0,56.0,88.0,-885.0,-293.0,-335.0,reposo
6.0,64.0,90.0,-909.0,-629.0,-183.0,reposo
6.0,58.0,85.0,-494.0,-103.0,183.0,reposo
8.0,56.0,90.0,-433.0,-140.0,73.0,reposo
7.0,57.0,88.0,-793.0,-238.0,-103.0,reposo
6.0,62.0,89.0,-299.0,-225.0,73.0,reposo
6.0,57.0,84.0,-146.0,-48.0,189.0,reposo
7.0,62.0,89.0,-183.0,195.0,280.0,reposo
7.0,55.0,88.0,-317.0,36.0,323.0,reposo
6.0,59.0,90.0,-574.0,-36.0,256.0,reposo
6.0,54.0,86.0,-384.0,-122.0,158.0,reposo
7.0,56.0,89.0,-494.0,-54.0,-170.0,reposo
6.0,59.0,87.0,-268.0,-103.0,-268.0,reposo
5.0,60.0,89.0,-360.0,6.0,-170.0,reposo
6.0,59.0,89.0,-616.0,-262.0,85.0,reposo
6.0,59.0,87.0,-458.0,-146.0,-24.0,reposo
6.0,58.0,85.0,-659.0,-146.0,152.0,reposo
5.0,61.0,87.0,-250.0,152.0,36.0,reposo
6.0,57.0,90.0,-348.0,48.0,219.0,reposo
6.0,58.0,90.0,-384.0,-67.0,-12.0,reposo
5.0,61.0,89.0,-317.0,-201.0,48.0,reposo
5.0,59.0,86.0,-476.0,-103.0,360.0,reposo
6.0,57.0,91.0,-274.0,-109.0,103.0,reposo
6.0,58.0,86.0,-488.0,-372.0,12.0,reposo
7.0,58.0,85.0,-561.0,-146.0,-48.0,reposo

88.0,16.0,64.0,-213.0,-54.0,61.0,reposo
89.0,18.0,56.0,-372.0,-445.0,-67.0,reposo
89.0,19.0,52.0,-415.0,-6.0,-12.0,reposo
88.0,18.0,59.0,-470.0,-158.0,-67.0,reposo
88.0,20.0,54.0,-812.0,-280.0,73.0,reposo
89.0,18.0,59.0,-299.0,-287.0,140.0,reposo
89.0,18.0,54.0,-543.0,-195.0,97.0,reposo
89.0,18.0,55.0,-335.0,-67.0,109.0,reposo
89.0,18.0,58.0,-635.0,-24.0,164.0,reposo
89.0,16.0,60.0,-726.0,-268.0,140.0,reposo
89.0,18.0,53.0,-280.0,-158.0,-140.0,reposo
88.0,19.0,58.0,-512.0,-116.0,103.0,reposo
88.0,19.0,57.0,-299.0,-18.0,91.0,reposo
88.0,17.0,56.0,-494.0,-42.0,232.0,reposo
89.0,15.0,57.0,-567.0,-207.0,42.0,reposo
89.0,17.0,55.0,-299.0,-48.0,-109.0,reposo
89.0,18.0,58.0,-531.0,-213.0,6.0,reposo
89.0,18.0,55.0,-128.0,-232.0,-91.0,reposo
88.0,21.0,53.0,-500.0,-122.0,61.0,reposo
88.0,18.0,54.0,-610.0,61.0,201.0,reposo
89.0,17.0,59.0,-348.0,-122.0,109.0,reposo
89.0,17.0,55.0,-506.0,-152.0,152.0,reposo
89.0,16.0,57.0,-488.0,-103.0,-24.0,reposo
89.0,18.0,62.0,-305.0,-244.0,-18.0,reposo
88.0,18.0,53.0,-549.0,-439.0,91.0,reposo
89.0,17.0,54.0,-341.0,-30.0,79.0,reposo
88.0,18.0,58.0,-396.0,-146.0,-73.0,reposo
88.0,19.0,54.0,-354.0,-170.0,91.0,reposo
88.0,17.0,54.0,-445.0,18.0,164.0,reposo
89.0,17.0,59.0,-360.0,177.0,36.0,reposo
89.0,16.0,57.0,-421.0,-91.0,30.0,reposo
90.0,18.0,58.0,-354.0,-36.0,-61.0,reposo
89.0,18.0,58.0,-403.0,-268.0,-18.0,reposo
89.0,18.0,55.0,-458.0,-293.0,-12.0,reposo
88.0,19.0,55.0,-421.0,-189.0,48.0,reposo
88.0,19.0,56.0,-299.0,-183.0,103.0,reposo
89.0,18.0,56.0,-561.0,-177.0,177.0,reposo
89.0,16.0,58.0,-341.0,-195.0,12.0,reposo
89.0,18.0,55.0,-506.0,-280.0,-30.0,reposo
89.0,19.0,56.0,-360.0,-177.0,36.0,reposo

102.0,3.0,28.0,-329.0,-250.0,195.0,reposo
102.0,8.0,21.0,-488.0,-390.0,128.0,reposo
101.0,5.0,24.0,-531.0,-18.0,189.0,reposo
101.0,11.0,21.0,-103.0,73.0,177.0,reposo
101.0,8.0,27.0,-433.0,207.0,403.0,reposo
102.0,3.0,28.0,-384.0,18.0,207.0,reposo
103.0,6.0,24.0,-335.0,-213.0,0.0,reposo
102.0,6.0,25.0,-531.0,-293.0,0.0,reposo
102.0,8.0,24.0,-500.0,-116.0,91.0,reposo
101.0,6.0,28.0,-604.0,-341.0,140.0,reposo
101.0,11.0,17.0,-311.0,-91.0,280.0,reposo
101.0,6.0,27.0,-482.0,103.0,494.0,reposo
102.0,2.0,31.0,-433.0,-134.0,403.0,reposo
103.0,3.0,23.0,-683.0,-366.0,146.0,reposo
103.0,2.0,24.0,-445.0,-201.0,-116.0,reposo
101.0,7.0,24.0,-280.0,-97.0,-244.0,reposo
102.0,7.0,27.0,-458.0,-91.0,42.0,reposo
102.0,7.0,23.0,-488.0,-183.0,97.0,reposo
103.0,5.0,25.0,-439.0,-36.0,116.0,reposo
102.0,4.0,26.0,-445.0,-268.0,24.0,reposo
102.0,7.0,21.0,-409.0,-152.0,-24.0,reposo
101.0,6.0,28.0,-341.0,-177.0,24.0,reposo
102.0,8.0,23.0,-384.0,-311.0,116.0,reposo
102.0,4.0,24.0,-378.0,-201.0,170.0,reposo
101.0,2.0,22.0,-140.0,-122.0,-85.0,reposo
102.0,4.0,21.0,-103.0,30.0,-329.0,reposo
102.0,6.0,28.0,-250.0,-67.0,-323.0,reposo
102.0,10.0,23.0,-445.0,-12.0,-54.0,reposo
102.0,8.0,26.0,-427.0,-85.0,67.0,reposo
102.0,8.0,24.0,-415.0,-201.0,122.0,reposo
102.0,5.0,26.0,-531.0,-195.0,250.0,reposo
101.0,5.0,23.0,-329.0,-116.0,91.0,reposo
101.0,5.0,27.0,-433.0,-116.0,79.0,reposo
102.0,5.0,24.0,-506.0,-238.0,48.0,reposo
102.0,6.0,24.0,-500.0,-164.0,0.0,reposo
102.0,5.0,26.0,-451.0,-335.0,-109.0,reposo
102.0,7.0,22.0,-427.0,-207.0,-109.0,reposo
102.0,8.0,24.0,-348.0,-274.0,-18.0,reposo
101.0,7.0,20.0,-464.0,-232.0,152.0,reposo
101.0,5.0,22.0,-482.0,-12.0,164.0,reposo

103.0,0.0,22.0,-354.0,-158.0,-12.0,reposo
103.0,4.0,19.0,-329.0,-177.0,-30.0,reposo
102.0,4.0,20.0,-488.0,-42.0,189.0,reposo
103.0,2.0,21.0,-360.0,-268.0,134.0,reposo
103.0,2.0,19.0,-366.0,-146.0,79.0,reposo
103.0,3.0,20.0,-384.0,-134.0,61.0,reposo
102.0,1.0,21.0,-451.0,-140.0,103.0,reposo
103.0,3.0,20.0,-451.0,-134.0,103.0,reposo
102.0,2.0,20.0,-482.0,-146.0,103.0,reposo
102.0,1.0,20.0,-439.0,-207.0,12.0,reposo
103.0,3.0,20.0,-354.0,-61.0,73.0,reposo
103.0,1.0,19.0,-445.0,-134.0,12.0,reposo
103.0,2.0,19.0,-500.0,-73.0,12.0,reposo
103.0,2.0,22.0,-464.0,-67.0,-12.0,reposo
103.0,5.0,22.0,-323.0,-201.0,0.0,reposo
102.0,1.0,20.0,-445.0,-116.0,170.0,reposo
103.0,1.0,20.0,-531.0,-128.0,91.0,reposo
103.0,1.0,22.0,-403.0,-24.0,-36.0,reposo
102.0,3.0,19.0,-506.0,-170.0,-54.0,reposo
102.0,4.0,19.0,-439.0,-6.0,24.0,reposo
103.0,3.0,21.0,-403.0,-54.0,48.0,reposo
103.0,3.0,22.0,-439.0,-79.0,232.0,reposo
103.0,-1.0,22.0,-470.0,-219.0,73.0,reposo
103.0,3.0,20.0,-305.0,-12.0,-116.0,reposo
102.0,4.0,21.0,-464.0,-170.0,54.0,reposo
102.0,3.0,19.0,-409.0,12.0,158.0,reposo
103.0,2.0,19.0,-439.0,-85.0,164.0,reposo
103.0,0.0,22.0,-433.0,6.0,61.0,reposo
103.0,2.0,21.0,-366.0,-164.0,-103.0,reposo
102.0,3.0,21.0,-378.0,-109.0,-48.0,reposo
102.0,3.0,22.0,-427.0,-140.0,79.0,reposo
103.0,2.0,20.0,-439.0,-91.0,152.0,reposo
103.0,1.0,20.0,-500.0,-140.0,73.0,reposo
103.0,1.0,22.0,-464.0,-97.0,48.0,reposo
103.0,2.0,21.0,-439.0,-170.0,-42.0,reposo
103.0,4.0,20.0,-366.0,-97.0,-12.0,reposo
102.0,2.0,22.0,-390.0,-146.0,85.0,reposo
103.0,3.0,19.0,-396.0,-177.0,103.0,reposo
103.0,1.0,22.0,-360.0,-73.0,85.0,reposo
103.0,2.0,21.0,-378.0,-146.0,48.0,reposo

103.0,0.0,15.0,-384.0,-268.0,317.0,reposo
104.0,0.0,12.0,-421.0,-268.0,-54.0,reposo
103.0,5.0,13.0,-409.0,-170.0,-128.0,reposo
104.0,4.0,12.0,-451.0,-213.0,116.0,reposo
103.0,3.0,10.0,-451.0,-24.0,170.0,reposo
104.0,1.0,16.0,-354.0,12.0,103.0,reposo
103.0,2.0,12.0,-427.0,-183.0,-24.0,reposo
103.0,3.0,12.0,-451.0,-18.0,-97.0,reposo
104.0,5.0,15.0,-396.0,-103.0,54.0,reposo
104.0,2.0,13.0,-433.0,-207.0,103.0,reposo
103.0,3.0,13.0,-409.0,-146.0,109.0,reposo
104.0,1.0,16.0,-372.0,-244.0,-12.0,reposo
103.0,3.0,10.0,-488.0,-146.0,-18.0,reposo
103.0,3.0,13.0,-384.0,-61.0,61.0,reposo
103.0,2.0,14.0,-415.0,-213.0,18.0,reposo
103.0,3.0,10.0,-409.0,-12.0,-97.0,reposo
103.0,4.0,14.0,-378.0,-24.0,6.0,reposo
103.0,3.0,14.0,-396.0,-85.0,48.0,reposo
103.0,3.0,14.0,-433.0,-170.0,36.0,reposo
103.0,4.0,13.0,-464.0,-122.0,12.0,reposo
103.0,3.0,13.0,-433.0,-134.0,30.0,reposo
103.0,4.0,13.0,-427.0,-146.0,-24.0,reposo
103.0,4.0,11.0,-476.0,-122.0,73.0,reposo
103.0,4.0,14.0,-403.0,-189.0,152.0,reposo
103.0,2.0,12.0,-476.0,-140.0,6.0,reposo
103.0,3.0,14.0,-433.0,-122.0,6.0,reposo
104.0,4.0,14.0,-439.0,-189.0,48.0,reposo
103.0,4.0,11.0,-427.0,-134.0,79.0,reposo
104.0,3.0,14.0,-390.0,-79.0,67.0,reposo
104.0,2.0,12.0,-415.0,-152.0,36.0,reposo
103.0,3.0,13.0,-421.0,-140.0,0.0,reposo
104.0,4.0,12.0,-458.0,-109.0,91.0,reposo
104.0,3.0,15.0,-433.0,-158.0,122.0,reposo
104.0,2.0,12.0,-470.0,-201.0,0.0,reposo
103.0,4.0,13.0,-427.0,-85.0,12.0,reposo
104.0,3.0,13.0,-439.0,-128.0,48.0,reposo
103.0,4.0,11.0,-403.0,-6.0,103.0,reposo
103.0,4.0,15.0,-409.0,-91.0,152.0,reposo
103.0,3.0,15.0,-378.0,-274.0,170.0,reposo
103.0,1.0,12.0,-464.0,-201.0,85.0,reposo

104.0,4.0,13.0,-354.0,-189.0,-73.0,reposo
103.0,5.0,11.0,-421.0,-24.0,85.0,reposo
103.0,5.0,18.0,-421.0,-225.0,287.0,reposo
104.0,1.0,9.0,-488.0,-323.0,170.0,reposo
103.0,3.0,13.0,-421.0,-6.0,97.0,reposo
103.0,3.0,14.0,-451.0,-195.0,79.0,reposo
103.0,2.0,9.0,-421.0,-85.0,128.0,reposo
103.0,3.0,14.0,-427.0,-54.0,140.0,reposo
104.0,2.0,13.0,-439.0,-134.0,67.0,reposo
104.0,3.0,12.0,-427.0,-61.0,18.0,reposo
103.0,4.0,15.0,-427.0,-97.0,18.0,reposo
103.0,3.0,11.0,-421.0,-164.0,61.0,reposo
103.0,3.0,12.0,-372.0,-24.0,73.0,reposo
103.0,2.0,14.0,-396.0,-116.0,61.0,reposo
104.0,3.0,14.0,-464.0,-201.0,6.0,reposo
103.0,3.0,12.0,-445.0,-146.0,97.0,reposo
103.0,2.0,14.0,-427.0,-158.0,128.0,reposo
103.0,3.0,11.0,-445.0,-79.0,48.0,reposo
103.0,3.0,16.0,-372.0,-128.0,91.0,reposo
104.0,2.0,11.0,-403.0,-170.0,54.0,reposo
103.0,3.0,14.0,-360.0,-30.0,73.0,reposo
103.0,3.0,14.0,-451.0,-183.0,79.0,reposo
104.0,2.0,11.0,-445.0,-79.0,79.0,reposo
104.0,2.0,15.0,-439.0,-97.0,12.0,reposo
104.0,2.0,12.0,-421.0,-152.0,-6.0,reposo
103.0,4.0,12.0,-409.0,-42.0,61.0,reposo
104.0,3.0,16.0,-427.0,-48.0,152.0,reposo
104.0,1.0,14.0,-421.0,-232.0,12.0,reposo
103.0,3.0,13.0,-427.0,-152.0,12.0,reposo
104.0,3.0,14.0,-451.0,-91.0,79.0,reposo
103.0,3.0,14.0,-421.0,-201.0,128.0,reposo
104.0,1.0,12.0,-476.0,-109.0,42.0,reposo
103.0,3.0,16.0,-451.0,-164.0,42.0,reposo
104.0,2.0,11.0,-482.0,-268.0,30.0,reposo
103.0,3.0,12.0,-409.0,-97.0,73.0,reposo
104.0,3.0,14.0,-360.0,-36.0,170.0,reposo
104.0,1.0,14.0,-360.0,-79.0,97.0,reposo
103.0,2.0,14.0,-415.0,-91.0,24.0,reposo
103.0,2.0,13.0,-464.0,-79.0,-54.0,reposo
103.0,5.0,15.0,-403.0,-164.0,30.0,reposo

64.0,33.0,80.0,-378.0,396.0,-403.0,reposo
64.0,33.0,84.0,-305.0,268.0,-262.0,reposo
65.0,33.0,84.0,-421.0,0.0,-177.0,reposo
65.0,32.0,79.0,-561.0,-164.0,-24.0,reposo
63.0,31.0,79.0,-372.0,-61.0,-201.0,reposo
64.0,35.0,80.0,-348.0,-79.0,-42.0,reposo
63.0,32.0,80.0,-519.0,-128.0,91.0,reposo
63.0,33.0,80.0,-287.0,-6.0,0.0,reposo
64.0,31.0,81.0,-525.0,-67.0,73.0,reposo
64.0,32.0,82.0,-409.0,-79.0,30.0,reposo
63.0,30.0,79.0,-482.0,-177.0,-12.0,reposo
64.0,31.0,79.0,-561.0,48.0,-146.0,reposo
63.0,35.0,82.0,-219.0,12.0,-6.0,reposo
64.0,32.0,83.0,-415.0,-109.0,146.0,reposo
64.0,31.0,82.0,-415.0,-189.0,67.0,reposo
63.0,32.0,80.0,-549.0,-140.0,140.0,reposo
63.0,29.0,81.0,-683.0,-128.0,54.0,reposo
64.0,31.0,81.0,-384.0,-73.0,-213.0,reposo
63.0,35.0,82.0,-403.0,-18.0,0.0,reposo
63.0,32.0,80.0,-506.0,-219.0,97.0,reposo
64.0,31.0,80.0,-280.0,-67.0,97.0,reposo
64.0,30.0,80.0,-506.0,-103.0,-109.0,reposo
63.0,34.0,80.0,-396.0,-103.0,-73.0,reposo
63.0,34.0,82.0,-372.0,-12.0,61.0,reposo
63.0,33.0,83.0,-384.0,-67.0,164.0,reposo
63.0,31.0,82.0,-525.0,-140.0,164.0,reposo
64.0,32.0,82.0,-396.0,-164.0,146.0,reposo
63.0,29.0,79.0,-512.0,-244.0,54.0,reposo
63.0,32.0,78.0,-335.0,-30.0,-85.0,reposo
64.0,34.0,82.0,-335.0,-12.0,79.0,reposo
64.0,31.0,80.0,-519.0,-91.0,164.0,reposo
64.0,31.0,81.0,-305.0,18.0,-30.0,reposo
63.0,35.0,82.0,-451.0,-48.0,152.0,reposo
64.0,29.0,83.0,-500.0,-177.0,262.0,reposo
63.0,30.0,82.0,-396.0,-280.0,61.0,reposo
63.0,31.0,79.0,-372.0,-256.0,-24.0,reposo
63.0,33.0,79.0,-335.0,-73.0,-54.0,reposo
63.0,36.0,80.0,-396.0,-61.0,91.0,reposo
64.0,33.0,81.0,-293.0,18.0,274.0,reposo
64.0,31.0,82.0,-250.0,-18.0,225.0,reposo

66.0,31.0,77.0,-134.0,30.0,-122.0,reposo
66.0,32.0,76.0,-384.0,140.0,-6.0,reposo
66.0,33.0,84.0,-170.0,158.0,195.0,reposo
67.0,28.0,79.0,-506.0,-207.0,146.0,reposo
66.0,30.0,79.0,-250.0,-54.0,24.0,reposo
66.0,31.0,81.0,-372.0,-195.0,30.0,reposo
66.0,30.0,78.0,-488.0,-213.0,73.0,reposo
66.0,31.0,78.0,-458.0,-128.0,24.0,reposo
66.0,31.0,80.0,-488.0,-116.0,183.0,reposo
66.0,29.0,79.0,-323.0,-85.0,30.0,reposo
67.0,31.0,78.0,-476.0,-54.0,91.0,reposo
67.0,29.0,80.0,-439.0,-91.0,6.0,reposo
66.0,30.0,81.0,-433.0,-146.0,-48.0,reposo
67.0,33.0,79.0,-488.0,-201.0,48.0,reposo
66.0,30.0,77.0,-500.0,-207.0,61.0,reposo
66.0,31.0,76.0,-396.0,-24.0,24.0,reposo
66.0,29.0,80.0,-451.0,73.0,54.0,reposo
67.0,29.0,82.0,-561.0,-146.0,-30.0,reposo
66.0,31.0,80.0,-439.0,-256.0,-164.0,reposo
65.0,34.0,77.0,-464.0,-244.0,12.0,reposo
66.0,31.0,77.0,-433.0,-146.0,256.0,reposo
67.0,28.0,80.0,-360.0,-79.0,109.0,reposo
66.0,30.0,80.0,-280.0,-183.0,-79.0,reposo
66.0,31.0,78.0,-500.0,-140.0,103.0,reposo
66.0,29.0,80.0,-433.0,-195.0,-73.0,reposo
66.0,32.0,75.0,-543.0,-42.0,30.0,reposo
66.0,31.0,81.0,-396.0,6.0,73.0,reposo
67.0,30.0,79.0,-409.0,-134.0,79.0,reposo
67.0,29.0,80.0,-403.0,-128.0,36.0,reposo
67.0,31.0,77.0,-555.0,-213.0,-12.0,reposo
66.0,30.0,80.0,-482.0,-42.0,48.0,reposo
66.0,31.0,78.0,-451.0,-170.0,18.0,reposo
66.0,31.0,79.0,-274.0,-54.0,67.0,reposo
66.0,29.0,79.0,-476.0,-97.0,61.0,reposo
66.0,31.0,80.0,-439.0,-91.0,-36.0,reposo
66.0,32.0,79.0,-458.0,-128.0,109.0,reposo
66.0,29.0,79.0,-427.0,-103.0,103.0,reposo
66.0,29.0,80.0,-433.0,-146.0,-67.0,reposo
66.0,31.0,79.0,-549.0,-195.0,73.0,reposo
66.0,30.0,78.0,-458.0,-103.0,12.0,reposo

86.0,27.0,53.0,-512.0,586.0,1374.0,reposo
87.0,15.0,62.0,-409.0,451.0,1282.0,reposo
89.0,7.0,61.0,-531.0,-91.0,720.0,reposo
88.0,15.0,54.0,-665.0,-164.0,-116.0,reposo
88.0,21.0,54.0,-671.0,146.0,164.0,reposo
87.0,15.0,56.0,-1001.0,323.0,390.0,reposo
